x	xend	y	yend	key	showSelected1	showSelected2	PANEL
43503.637	43503.639	64	64	43503637 43503639	-2.6	-Inf	4
43503.639	43503.641	64	64	43503639 43503641	-2.6	-Inf	4
43503.641	43503.644	73.3333	73.3333	43503641 43503644	-2.6	-Inf	4
43503.644	43503.646	73	73	43503644 43503646	-2.6	-Inf	4
43503.646	43503.647	83	83	43503646 43503647	-2.6	-Inf	4
43503.647	43503.648	83	83	43503647 43503648	-2.6	-Inf	4
43503.648	43503.65	88	88	43503648 43503650	-2.6	-Inf	4
43503.65	43503.654	86.75	86.75	43503650 43503654	-2.6	-Inf	4
43503.654	43503.656	89.5	89.5	43503654 43503656	-2.6	-Inf	4
43503.656	43503.658	89.5	89.5	43503656 43503658	-2.6	-Inf	4
43503.658	43503.661	95.4	95.4	43503658 43503661	-2.6	-Inf	4
43503.661	43503.663	95.4	95.4	43503661 43503663	-2.6	-Inf	4
43503.663	43503.669	107.857	107.857	43503663 43503669	-2.6	-Inf	4
43503.669	43503.67	107.857	107.857	43503669 43503670	-2.6	-Inf	4
43503.67	43503.671	114	114	43503670 43503671	-2.6	-Inf	4
43503.671	43503.672	114	114	43503671 43503672	-2.6	-Inf	4
43503.672	43503.673	117.5	117.5	43503672 43503673	-2.6	-Inf	4
43503.673	43503.674	117.5	117.5	43503673 43503674	-2.6	-Inf	4
43503.674	43503.675	122.5	122.5	43503674 43503675	-2.6	-Inf	4
43503.675	43503.676	122.5	122.5	43503675 43503676	-2.6	-Inf	4
43503.676	43503.678	126.2	126.2	43503676 43503678	-2.6	-Inf	4
43503.678	43503.681	126.2	126.2	43503678 43503681	-2.6	-Inf	4
43503.681	43503.684	133.4	133.4	43503681 43503684	-2.6	-Inf	4
43503.684	43503.686	133.4	133.4	43503684 43503686	-2.6	-Inf	4
43503.686	43503.687	137	137	43503686 43503687	-2.6	-Inf	4
43503.687	43503.688	137	137	43503687 43503688	-2.6	-Inf	4
43503.688	43503.69	139.5	139.5	43503688 43503690	-2.6	-Inf	4
43503.69	43503.691	139	139	43503690 43503691	-2.6	-Inf	4
43503.691	43503.695	143	143	43503691 43503695	-2.6	-Inf	4
43503.695	43503.696	143	143	43503695 43503696	-2.6	-Inf	4
43503.696	43503.697	145.5	145.5	43503696 43503697	-2.6	-Inf	4
43503.697	43503.698	145.5	145.5	43503697 43503698	-2.6	-Inf	4
43503.698	43503.7	149	149	43503698 43503700	-2.6	-Inf	4
43503.7	43503.701	147	147	43503700 43503701	-2.6	-Inf	4
43503.701	43503.703	157.333	157.333	43503701 43503703	-2.6	-Inf	4
43503.703	43503.704	157.333	157.333	43503703 43503704	-2.6	-Inf	4
43503.704	43503.705	162.5	162.5	43503704 43503705	-2.6	-Inf	4
43503.705	43503.706	162.5	162.5	43503705 43503706	-2.6	-Inf	4
43503.706	43503.707	166	166	43503706 43503707	-2.6	-Inf	4
43503.707	43503.711	165	165	43503707 43503711	-2.6	-Inf	4
43503.711	43503.712	167	167	43503711 43503712	-2.6	-Inf	4
43503.712	43503.713	162	162	43503712 43503713	-2.6	-Inf	4
43503.713	43503.714	162	162	43503713 43503714	-2.6	-Inf	4
43503.714	43503.716	159	159	43503714 43503716	-2.6	-Inf	4
43503.716	43503.719	161.25	161.25	43503716 43503719	-2.6	-Inf	4
43503.719	43503.72	161.25	161.25	43503719 43503720	-2.6	-Inf	4
43503.72	43503.721	164.5	164.5	43503720 43503721	-2.6	-Inf	4
43503.721	43503.722	164.5	164.5	43503721 43503722	-2.6	-Inf	4
43503.722	43503.724	169	169	43503722 43503724	-2.6	-Inf	4
43503.724	43503.725	167.667	167.667	43503724 43503725	-2.6	-Inf	4
43503.725	43503.726	167.667	167.667	43503725 43503726	-2.6	-Inf	4
43503.726	43503.727	167.667	167.667	43503726 43503727	-2.6	-Inf	4
43503.727	43503.729	174	174	43503727 43503729	-2.6	-Inf	4
43503.729	43503.73	173	173	43503729 43503730	-2.6	-Inf	4
43503.73	43503.731	174	174	43503730 43503731	-2.6	-Inf	4
43503.731	43503.732	170	170	43503731 43503732	-2.6	-Inf	4
43503.732	43503.733	178	178	43503732 43503733	-2.6	-Inf	4
43503.733	43503.734	174.333	174.333	43503733 43503734	-2.6	-Inf	4
43503.734	43503.736	174.333	174.333	43503734 43503736	-2.6	-Inf	4
43503.736	43503.737	172	172	43503736 43503737	-2.6	-Inf	4
43503.737	43503.739	177.333	177.333	43503737 43503739	-2.6	-Inf	4
43503.739	43503.74	177.333	177.333	43503739 43503740	-2.6	-Inf	4
43503.74	43503.741	181	181	43503740 43503741	-2.6	-Inf	4
43503.741	43503.742	177	177	43503741 43503742	-2.6	-Inf	4
43503.742	43503.744	179.667	179.667	43503742 43503744	-2.6	-Inf	4
43503.744	43503.745	179.667	179.667	43503744 43503745	-2.6	-Inf	4
43503.745	43503.746	189	189	43503745 43503746	-2.6	-Inf	4
43503.746	43503.748	186.333	186.333	43503746 43503748	-2.6	-Inf	4
43503.748	43503.749	186.333	186.333	43503748 43503749	-2.6	-Inf	4
43503.749	43503.75	183.5	183.5	43503749 43503750	-2.6	-Inf	4
43503.75	43503.751	183.5	183.5	43503750 43503751	-2.6	-Inf	4
43503.751	43503.753	172.333	172.333	43503751 43503753	-2.6	-Inf	4
43503.753	43503.754	172.333	172.333	43503753 43503754	-2.6	-Inf	4
43503.754	43503.755	157.5	157.5	43503754 43503755	-2.6	-Inf	4
43503.755	43503.756	157.5	157.5	43503755 43503756	-2.6	-Inf	4
43503.756	43503.759	153.75	153.75	43503756 43503759	-2.6	-Inf	4
43503.759	43503.76	153.75	153.75	43503759 43503760	-2.6	-Inf	4
43503.76	43503.762	144	144	43503760 43503762	-2.6	-Inf	4
43503.762	43503.764	146.333	146.333	43503762 43503764	-2.6	-Inf	4
43503.764	43503.765	146.333	146.333	43503764 43503765	-2.6	-Inf	4
43503.765	43503.766	148	148	43503765 43503766	-2.6	-Inf	4
43503.766	43503.767	144.5	144.5	43503766 43503767	-2.6	-Inf	4
43503.767	43503.768	144.5	144.5	43503767 43503768	-2.6	-Inf	4
43503.768	43503.769	143	143	43503768 43503769	-2.6	-Inf	4
43503.769	43503.771	144.5	144.5	43503769 43503771	-2.6	-Inf	4
43503.771	43503.772	140	140	43503771 43503772	-2.6	-Inf	4
43503.772	43503.773	142	142	43503772 43503773	-2.6	-Inf	4
43503.773	43503.775	140.667	140.667	43503773 43503775	-2.6	-Inf	4
43503.775	43503.776	140.667	140.667	43503775 43503776	-2.6	-Inf	4
43503.776	43503.778	139	139	43503776 43503778	-2.6	-Inf	4
43503.778	43503.779	142	142	43503778 43503779	-2.6	-Inf	4
43503.779	43503.78	136.5	136.5	43503779 43503780	-2.6	-Inf	4
43503.78	43503.781	136.5	136.5	43503780 43503781	-2.6	-Inf	4
43503.781	43503.783	133.8	133.8	43503781 43503783	-2.6	-Inf	4
43503.783	43503.786	133.8	133.8	43503783 43503786	-2.6	-Inf	4
43503.786	43503.787	123	123	43503786 43503787	-2.6	-Inf	4
43503.787	43503.789	124.5	124.5	43503787 43503789	-2.6	-Inf	4
43503.789	43503.79	123	123	43503789 43503790	-2.6	-Inf	4
43503.79	43503.796	123.833	123.833	43503790 43503796	-2.6	-Inf	4
43503.796	43503.798	104.667	104.667	43503796 43503798	-2.6	-Inf	4
43503.798	43503.799	104.667	104.667	43503798 43503799	-2.6	-Inf	4
43503.799	43503.801	100.5	100.5	43503799 43503801	-2.6	-Inf	4
43503.801	43503.803	100.5	100.5	43503801 43503803	-2.6	-Inf	4
43503.803	43503.804	95	95	43503803 43503804	-2.6	-Inf	4
43503.804	43503.806	96	96	43503804 43503806	-2.6	-Inf	4
43503.806	43503.808	89.5	89.5	43503806 43503808	-2.6	-Inf	4
43503.808	43503.81	89.5	89.5	43503808 43503810	-2.6	-Inf	4
43503.81	43503.811	86.3333	86.3333	43503810 43503811	-2.6	-Inf	4
43503.811	43503.813	86.3333	86.3333	43503811 43503813	-2.6	-Inf	4
43503.813	43503.814	83.8	83.8	43503813 43503814	-2.6	-Inf	4
43503.814	43503.818	83.8	83.8	43503814 43503818	-2.6	-Inf	4
43503.818	43503.82	78.3333	78.3333	43503818 43503820	-2.6	-Inf	4
43503.82	43503.821	78.3333	78.3333	43503820 43503821	-2.6	-Inf	4
43503.821	43503.822	72	72	43503821 43503822	-2.6	-Inf	4
43503.822	43503.823	72	72	43503822 43503823	-2.6	-Inf	4
43503.823	43503.826	68	68	43503823 43503826	-2.6	-Inf	4
43503.826	43503.827	68	68	43503826 43503827	-2.6	-Inf	4
43503.827	43503.829	62.6667	62.6667	43503827 43503829	-2.6	-Inf	4
43503.829	43503.83	62.6667	62.6667	43503829 43503830	-2.6	-Inf	4
43503.83	43503.832	60.5	60.5	43503830 43503832	-2.6	-Inf	4
43503.832	43503.836	61.5	61.5	43503832 43503836	-2.6	-Inf	4
43503.836	43503.841	53.6667	53.6667	43503836 43503841	-2.6	-Inf	4
43503.841	43503.842	53.6667	53.6667	43503841 43503842	-2.6	-Inf	4
43503.842	43503.844	52.5	52.5	43503842 43503844	-2.6	-Inf	4
43503.844	43503.846	52.5	52.5	43503844 43503846	-2.6	-Inf	4
43503.846	43503.848	46	46	43503846 43503848	-2.6	-Inf	4
43503.848	43503.85	48	48	43503848 43503850	-2.6	-Inf	4
43503.85	43503.853	45.1429	45.1429	43503850 43503853	-2.6	-Inf	4
43503.853	43503.857	45.1429	45.1429	43503853 43503857	-2.6	-Inf	4
43503.857	43503.861	37.8	37.8	43503857 43503861	-2.6	-Inf	4
43503.861	43503.862	37.8	37.8	43503861 43503862	-2.6	-Inf	4
43503.862	43503.863	26	26	43503862 43503863	-2.6	-Inf	4
43503.863	43503.865	26.5	26.5	43503863 43503865	-2.6	-Inf	4
43503.865	43503.867	23.2	23.2	43503865 43503867	-2.6	-Inf	4
43503.867	43503.87	23.2	23.2	43503867 43503870	-2.6	-Inf	4
43503.87	43503.872	18	18	43503870 43503872	-2.6	-Inf	4
43503.872	43503.874	18	18	43503872 43503874	-2.6	-Inf	4
43503.874	43503.882	14.92	14.92	43503874 43503882	-2.6	-Inf	4
43503.882	43503.884	14.92	14.92	43503882 43503884	-2.6	-Inf	4
43503.884	43503.899	14.92	14.92	43503884 43503899	-2.6	-Inf	4
43503.899	43503.911	19	19	43503899 43503911	-2.6	-Inf	4
43503.911	43503.922	16.55	16.55	43503911 43503922	-2.6	-Inf	4
43503.922	43503.931	16.55	16.55	43503922 43503931	-2.6	-Inf	4
43503.931	43503.937	14.3529	14.3529	43503931 43503937	-2.6	-Inf	4
43503.937	43503.948	14.3529	14.3529	43503937 43503948	-2.6	-Inf	4
43503.948	43503.956	13.125	13.125	43503948 43503956	-2.6	-Inf	4
43503.956	43503.964	16.25	16.25	43503956 43503964	-2.6	-Inf	4
43503.964	43503.971	16	16	43503964 43503971	-2.6	-Inf	4
43503.971	43503.973	18	18	43503971 43503973	-2.6	-Inf	4
43503.973	43503.986	15.2308	15.2308	43503973 43503986	-2.6	-Inf	4
43503.986	43503.987	16	16	43503986 43503987	-2.6	-Inf	4
43503.987	43503.998	15	15	43503987 43503998	-2.6	-Inf	4
43503.998	43504.024	15.3846	15.3846	43503998 43504024	-2.6	-Inf	4
43504.024	43504.047	10.7667	10.7667	43504024 43504047	-2.6	-Inf	4
43504.047	43504.054	10.7667	10.7667	43504047 43504054	-2.6	-Inf	4
43504.054	43504.08	8.37037	8.37037	43504054 43504080	-2.6	-Inf	4
43504.08	43504.081	8.37037	8.37037	43504080 43504081	-2.6	-Inf	4
43504.081	43504.086	4.33333	4.33333	43504081 43504086	-2.6	-Inf	4
43504.086	43504.096	4.33333	4.33333	43504086 43504096	-2.6	-Inf	4
43504.096	43504.103	2	2	43504096 43504103	-2.6	-Inf	4
43504.103	43504.117	2.57143	2.57143	43504103 43504117	-2.6	-Inf	4
43504.117	43504.143	1	1	43504117 43504143	-2.6	-Inf	4
43504.143	43504.202	2	2	43504143 43504202	-2.6	-Inf	4
43504.202	43504.253	0	0	43504202 43504253	-2.6	-Inf	4
43504.253	43504.32	1.01471	1.01471	43504253 43504320	-2.6	-Inf	4
43504.32	43504.321	1.01471	1.01471	43504320 43504321	-2.6	-Inf	4
43504.321	43504.368	4	4	43504321 43504368	-2.6	-Inf	4
43504.368	43504.369	2	2	43504368 43504369	-2.6	-Inf	4
43504.369	43504.377	4	4	43504369 43504377	-2.6	-Inf	4
43504.377	43504.43	3	3	43504377 43504430	-2.6	-Inf	4
43504.43	43504.441	4	4	43504430 43504441	-2.6	-Inf	4
43504.441	43504.445	1.02985	1.02985	43504441 43504445	-2.6	-Inf	4
43504.445	43504.575	1.02985	1.02985	43504445 43504575	-2.6	-Inf	4
43504.575	43504.603	0	0	43504575 43504603	-2.6	-Inf	4
43504.603	43504.614	1.15385	1.15385	43504603 43504614	-2.6	-Inf	4
43504.614	43504.616	1.15385	1.15385	43504614 43504616	-2.6	-Inf	4
43504.616	43504.625	4.5	4.5	43504616 43504625	-2.6	-Inf	4
43504.625	43504.652	4.5	4.5	43504625 43504652	-2.6	-Inf	4
43504.652	43504.727	5.94667	5.94667	43504652 43504727	-2.6	-Inf	4
43504.727	43504.738	1.45833	1.45833	43504727 43504738	-2.6	-Inf	4
43504.738	43504.775	1.45833	1.45833	43504738 43504775	-2.6	-Inf	4
43504.775	43504.854	0	0	43504775 43504854	-2.6	-Inf	4
43504.854	43504.864	1.72973	1.72973	43504854 43504864	-2.6	-Inf	4
43504.864	43504.891	1.72973	1.72973	43504864 43504891	-2.6	-Inf	4
43504.891	43504.979	3.96591	3.96591	43504891 43504979	-2.6	-Inf	4
43504.979	43504.988	2.24324	2.24324	43504979 43504988	-2.6	-Inf	4
43504.988	43505.016	2.24324	2.24324	43504988 43505016	-2.6	-Inf	4
43505.016	43505.018	0.955752	0.955752	43505016 43505018	-2.6	-Inf	4
43505.018	43505.023	0.955752	0.955752	43505018 43505023	-2.6	-Inf	4
43505.023	43505.129	0.955752	0.955752	43505023 43505129	-2.6	-Inf	4
43505.129	43505.148	2	2	43505129 43505148	-2.6	-Inf	4
43505.148	43505.174	0.983333	0.983333	43505148 43505174	-2.6	-Inf	4
43505.174	43505.175	0.983333	0.983333	43505174 43505175	-2.6	-Inf	4
43505.175	43505.208	0.983333	0.983333	43505175 43505208	-2.6	-Inf	4
43505.208	43505.237	2.09375	2.09375	43505208 43505237	-2.6	-Inf	4
43505.237	43505.24	2.09375	2.09375	43505237 43505240	-2.6	-Inf	4
43505.24	43505.247	4.57143	4.57143	43505240 43505247	-2.6	-Inf	4
43505.247	43505.292	4.33333	4.33333	43505247 43505292	-2.6	-Inf	4
43505.292	43505.306	7	7	43505292 43505306	-2.6	-Inf	4
43505.306	43505.317	6.90909	6.90909	43505306 43505317	-2.6	-Inf	4
43505.317	43505.333	8	8	43505317 43505333	-2.6	-Inf	4
43505.333	43505.356	6.85185	6.85185	43505333 43505356	-2.6	-Inf	4
43505.356	43505.36	6.85185	6.85185	43505356 43505360	-2.6	-Inf	4
43505.36	43505.369	4.24324	4.24324	43505360 43505369	-2.6	-Inf	4
43505.369	43505.397	4.24324	4.24324	43505369 43505397	-2.6	-Inf	4
43505.397	43505.417	1.93023	1.93023	43505397 43505417	-2.6	-Inf	4
43505.417	43505.44	1.93023	1.93023	43505417 43505440	-2.6	-Inf	4
43505.44	43505.953	0	0	43505440 43505953	-2.6	-Inf	4
43505.953	43506.036	1.09783	1.09783	43505953 43506036	-2.6	-Inf	4
43506.036	43506.045	1.09783	1.09783	43506036 43506045	-2.6	-Inf	4
43506.045	43506.078	3.30303	3.30303	43506045 43506078	-2.6	-Inf	4
43506.078	43506.109	3	3	43506078 43506109	-2.6	-Inf	4
43506.109	43506.11	5.5	5.5	43506109 43506110	-2.6	-Inf	4
43506.11	43506.111	5.5	5.5	43506110 43506111	-2.6	-Inf	4
43506.111	43506.15	7.04878	7.04878	43506111 43506150	-2.6	-Inf	4
43506.15	43506.152	7.04878	7.04878	43506150 43506152	-2.6	-Inf	4
43506.152	43506.154	9.66667	9.66667	43506152 43506154	-2.6	-Inf	4
43506.154	43506.158	9.66667	9.66667	43506154 43506158	-2.6	-Inf	4
43506.158	43506.161	11	11	43506158 43506161	-2.6	-Inf	4
43506.161	43506.175	7.64286	7.64286	43506161 43506175	-2.6	-Inf	4
43506.175	43506.192	9	9	43506175 43506192	-2.6	-Inf	4
43506.192	43506.227	8	8	43506192 43506227	-2.6	-Inf	4
43506.227	43506.234	9	9	43506227 43506234	-2.6	-Inf	4
43506.234	43506.244	8.5	8.5	43506234 43506244	-2.6	-Inf	4
43506.244	43506.249	11.6429	11.6429	43506244 43506249	-2.6	-Inf	4
43506.249	43506.258	11.6429	11.6429	43506249 43506258	-2.6	-Inf	4
43506.258	43506.275	13.8235	13.8235	43506258 43506275	-2.6	-Inf	4
43506.275	43506.276	12.5	12.5	43506275 43506276	-2.6	-Inf	4
43506.276	43506.277	12.5	12.5	43506276 43506277	-2.6	-Inf	4
43506.277	43506.282	10.3125	10.3125	43506277 43506282	-2.6	-Inf	4
43506.282	43506.293	10.3125	10.3125	43506282 43506293	-2.6	-Inf	4
43506.293	43506.3	7.16667	7.16667	43506293 43506300	-2.6	-Inf	4
43506.3	43506.305	7.16667	7.16667	43506300 43506305	-2.6	-Inf	4
43506.305	43506.309	7	7	43506305 43506309	-2.6	-Inf	4
43506.309	43506.313	9.82609	9.82609	43506309 43506313	-2.6	-Inf	4
43506.313	43506.332	9.82609	9.82609	43506313 43506332	-2.6	-Inf	4
43506.332	43506.352	12	12	43506332 43506352	-2.6	-Inf	4
43506.352	43506.361	10.0588	10.0588	43506352 43506361	-2.6	-Inf	4
43506.361	43506.369	10.0588	10.0588	43506361 43506369	-2.6	-Inf	4
43506.369	43506.374	6.5	6.5	43506369 43506374	-2.6	-Inf	4
43506.374	43506.379	6.5	6.5	43506374 43506379	-2.6	-Inf	4
43506.379	43506.383	3.57143	3.57143	43506379 43506383	-2.6	-Inf	4
43506.383	43506.386	3.57143	3.57143	43506383 43506386	-2.6	-Inf	4
43506.386	43506.398	2	2	43506386 43506398	-2.6	-Inf	4
43506.398	43506.436	2.84211	2.84211	43506398 43506436	-2.6	-Inf	4
43506.436	43506.547	1	1	43506436 43506547	-2.6	-Inf	4
43506.547	43506.594	3	3	43506547 43506594	-2.6	-Inf	4
43506.594	43506.635	1	1	43506594 43506635	-2.6	-Inf	4
43506.635	43506.641	2	2	43506635 43506641	-2.6	-Inf	4
43506.641	43506.679	1	1	43506641 43506679	-2.6	-Inf	4
43506.679	43506.692	2	2	43506679 43506692	-2.6	-Inf	4
43506.692	43506.724	1	1	43506692 43506724	-2.6	-Inf	4
43506.724	43506.8	2.032	2.032	43506724 43506800	-2.6	-Inf	4
43506.8	43506.804	2.032	2.032	43506800 43506804	-2.6	-Inf	4
43506.804	43506.849	2.032	2.032	43506804 43506849	-2.6	-Inf	4
43506.849	43506.91	0.909091	0.909091	43506849 43506910	-2.6	-Inf	4
43506.91	43506.922	0.909091	0.909091	43506910 43506922	-2.6	-Inf	4
43506.922	43506.981	0.909091	0.909091	43506922 43506981	-2.6	-Inf	4
43506.981	43507.105	1.53226	1.53226	43506981 43507105	-2.6	-Inf	4
43507.105	43507.17	0	0	43507105 43507170	-2.6	-Inf	4
43507.17	43507.208	1.32143	1.32143	43507170 43507208	-2.6	-Inf	4
43507.208	43507.226	1.32143	1.32143	43507208 43507226	-2.6	-Inf	4
43507.226	43507.27	3.2243	3.2243	43507226 43507270	-2.6	-Inf	4
43507.27	43507.294	3.2243	3.2243	43507270 43507294	-2.6	-Inf	4
43507.294	43507.333	3.2243	3.2243	43507294 43507333	-2.6	-Inf	4
43507.333	43507.35	1.27869	1.27869	43507333 43507350	-2.6	-Inf	4
43507.35	43507.394	1.27869	1.27869	43507350 43507394	-2.6	-Inf	4
43507.394	43507.65	0	0	43507394 43507650	-2.6	-Inf	4
43507.65	43507.736	1.16908	1.16908	43507650 43507736	-2.6	-Inf	4
43507.736	43507.771	1.16908	1.16908	43507736 43507771	-2.6	-Inf	4
43507.771	43507.857	1.16908	1.16908	43507771 43507857	-2.6	-Inf	4
43507.857	43508.4	0	0	43507857 43508400	-2.6	-Inf	4
43508.4	43508.465	2.90769	2.90769	43508400 43508465	-2.6	-Inf	4
43508.465	43508.498	1.87879	1.87879	43508465 43508498	-2.6	-Inf	4
43508.498	43508.513	3.18947	3.18947	43508498 43508513	-2.6	-Inf	4
43508.513	43508.531	3.18947	3.18947	43508513 43508531	-2.6	-Inf	4
43508.531	43508.593	3.18947	3.18947	43508531 43508593	-2.6	-Inf	4
43508.593	43508.623	1.66667	1.66667	43508593 43508623	-2.6	-Inf	4
43508.623	43508.638	1.66667	1.66667	43508623 43508638	-2.6	-Inf	4
43508.638	43509.117	0	0	43508638 43509117	-2.6	-Inf	4
43509.117	43509.118	1.98413	1.98413	43509117 43509118	-2.6	-Inf	4
43509.118	43509.18	1.98413	1.98413	43509118 43509180	-2.6	-Inf	4
43509.18	43509.242	2.98387	2.98387	43509180 43509242	-2.6	-Inf	4
43509.242	43509.277	1	1	43509242 43509277	-2.6	-Inf	4
43509.277	43509.402	1.224	1.224	43509277 43509402	-2.6	-Inf	4
43509.402	43509.539	0	0	43509402 43509539	-2.6	-Inf	4
43509.539	43509.663	1.75	1.75	43509539 43509663	-2.6	-Inf	4
43509.663	43509.688	1	1	43509663 43509688	-2.6	-Inf	4
43509.688	43509.695	2	2	43509688 43509695	-2.6	-Inf	4
43509.695	43509.776	1	1	43509695 43509776	-2.6	-Inf	4
43509.776	43509.811	2.82857	2.82857	43509776 43509811	-2.6	-Inf	4
43509.811	43509.847	2	2	43509811 43509847	-2.6	-Inf	4
43509.847	43509.907	2.88333	2.88333	43509847 43509907	-2.6	-Inf	4
43509.907	43509.958	1	1	43509907 43509958	-2.6	-Inf	4
43509.958	43509.972	2	2	43509958 43509972	-2.6	-Inf	4
43509.972	43510.062	1	1	43509972 43510062	-2.6	-Inf	4
43510.062	43510.083	2	2	43510062 43510083	-2.6	-Inf	4
43510.083	43510.109	1	1	43510083 43510109	-2.6	-Inf	4
43510.109	43510.185	3.15789	3.15789	43510109 43510185	-2.6	-Inf	4
43510.185	43510.201	3	3	43510185 43510201	-2.6	-Inf	4
43510.201	43510.202	4	4	43510201 43510202	-2.6	-Inf	4
43510.202	43510.231	2	2	43510202 43510231	-2.6	-Inf	4
43510.231	43510.254	3.46316	3.46316	43510231 43510254	-2.6	-Inf	4
43510.254	43510.298	3.46316	3.46316	43510254 43510298	-2.6	-Inf	4
43510.298	43510.326	3.46316	3.46316	43510298 43510326	-2.6	-Inf	4
43510.326	43510.356	1.57692	1.57692	43510326 43510356	-2.6	-Inf	4
43510.356	43510.378	1.57692	1.57692	43510356 43510378	-2.6	-Inf	4
43510.378	43510.504	0	0	43510378 43510504	-2.6	-Inf	4
43510.504	43510.554	1.12281	1.12281	43510504 43510554	-2.6	-Inf	4
43510.554	43510.561	1.12281	1.12281	43510554 43510561	-2.6	-Inf	4
43510.561	43510.6	3.25	3.25	43510561 43510600	-2.6	-Inf	4
43510.6	43510.613	3.25	3.25	43510600 43510613	-2.6	-Inf	4
43510.613	43510.621	6	6	43510613 43510621	-2.6	-Inf	4
43510.621	43510.629	6	6	43510621 43510629	-2.6	-Inf	4
43510.629	43510.679	6	6	43510629 43510679	-2.6	-Inf	4
43510.679	43510.688	5	5	43510679 43510688	-2.6	-Inf	4
43510.688	43510.71	6	6	43510688 43510710	-2.6	-Inf	4
43510.71	43510.718	4	4	43510710 43510718	-2.6	-Inf	4
43510.718	43510.73	4.58333	4.58333	43510718 43510730	-2.6	-Inf	4
43510.73	43510.778	3	3	43510730 43510778	-2.6	-Inf	4
43510.778	43510.811	4	4	43510778 43510811	-2.6	-Inf	4
43510.811	43510.814	2	2	43510811 43510814	-2.6	-Inf	4
43510.814	43510.817	3.76923	3.76923	43510814 43510817	-2.6	-Inf	4
43510.817	43510.827	3.76923	3.76923	43510817 43510827	-2.6	-Inf	4
43510.827	43510.834	5	5	43510827 43510834	-2.6	-Inf	4
43510.834	43510.866	4	4	43510834 43510866	-2.6	-Inf	4
43510.866	43510.885	5.05	5.05	43510866 43510885	-2.6	-Inf	4
43510.885	43510.886	5.05	5.05	43510885 43510886	-2.6	-Inf	4
43510.886	43510.936	7	7	43510886 43510936	-2.6	-Inf	4
43510.936	43510.942	5.4	5.4	43510936 43510942	-2.6	-Inf	4
43510.942	43510.951	5.4	5.4	43510942 43510951	-2.6	-Inf	4
43510.951	43510.965	4	4	43510951 43510965	-2.6	-Inf	4
43510.965	43511.009	4.59091	4.59091	43510965 43511009	-2.6	-Inf	4
43511.009	43511.066	1.2807	1.2807	43511009 43511066	-2.6	-Inf	4
43511.066	43511.085	2.17391	2.17391	43511066 43511085	-2.6	-Inf	4
43511.085	43511.089	2.17391	2.17391	43511085 43511089	-2.6	-Inf	4
43511.089	43511.103	2.22222	2.22222	43511089 43511103	-2.6	-Inf	4
43511.103	43511.107	2.22222	2.22222	43511103 43511107	-2.6	-Inf	4
43511.107	43511.109	4.96078	4.96078	43511107 43511109	-2.6	-Inf	4
43511.109	43511.158	4.96078	4.96078	43511109 43511158	-2.6	-Inf	4
43511.158	43511.18	6.19231	6.19231	43511158 43511180	-2.6	-Inf	4
43511.18	43511.19	6.19231	6.19231	43511180 43511190	-2.6	-Inf	4
43511.19	43511.21	6.19231	6.19231	43511190 43511210	-2.6	-Inf	4
43511.21	43511.227	4.85	4.85	43511210 43511227	-2.6	-Inf	4
43511.227	43511.23	4.85	4.85	43511227 43511230	-2.6	-Inf	4
43511.23	43511.233	2.94	2.94	43511230 43511233	-2.6	-Inf	4
43511.233	43511.236	2.94	2.94	43511233 43511236	-2.6	-Inf	4
43511.236	43511.28	2.94	2.94	43511236 43511280	-2.6	-Inf	4
43511.28	43511.282	4	4	43511280 43511282	-2.6	-Inf	4
43511.282	43511.296	3	3	43511282 43511296	-2.6	-Inf	4
43511.296	43511.305	4	4	43511296 43511305	-2.6	-Inf	4
43511.305	43511.356	3	3	43511305 43511356	-2.6	-Inf	4
43511.356	43511.361	4	4	43511356 43511361	-2.6	-Inf	4
43511.361	43511.379	2.95	2.95	43511361 43511379	-2.6	-Inf	4
43511.379	43511.38	2.95	2.95	43511379 43511380	-2.6	-Inf	4
43511.38	43511.381	2.95	2.95	43511380 43511381	-2.6	-Inf	4
43511.381	43511.406	4	4	43511381 43511406	-2.6	-Inf	4
43511.406	43511.41	3	3	43511406 43511410	-2.6	-Inf	4
43511.41	43511.479	3.15942	3.15942	43511410 43511479	-2.6	-Inf	4
43511.479	43511.497	2.11111	2.11111	43511479 43511497	-2.6	-Inf	4
43511.497	43511.506	5	5	43511497 43511506	-2.6	-Inf	4
43511.506	43511.535	3.30526	3.30526	43511506 43511535	-2.6	-Inf	4
43511.535	43511.601	3.30526	3.30526	43511535 43511601	-2.6	-Inf	4
43511.601	43511.602	1.05556	1.05556	43511601 43511602	-2.6	-Inf	4
43511.602	43511.619	1.05556	1.05556	43511602 43511619	-2.6	-Inf	4
43511.619	43511.665	0	0	43511619 43511665	-2.6	-Inf	4
43511.665	43511.692	1.03571	1.03571	43511665 43511692	-2.6	-Inf	4
43511.692	43511.693	1.03571	1.03571	43511692 43511693	-2.6	-Inf	4
43511.693	43511.774	3.23585	3.23585	43511693 43511774	-2.6	-Inf	4
43511.774	43511.799	3.23585	3.23585	43511774 43511799	-2.6	-Inf	4
43511.799	43511.817	6	6	43511799 43511817	-2.6	-Inf	4
43511.817	43511.875	4	4	43511817 43511875	-2.6	-Inf	4
43511.875	43511.898	5.73913	5.73913	43511875 43511898	-2.6	-Inf	4
43511.898	43511.911	5	5	43511898 43511911	-2.6	-Inf	4
